image_url,poem
https://farm4.staticflickr.com/3753/10088804953_e35f48f60a.jpg,"the morning chill and clear hurts my skin
while it delights my mind  frost flowers
pierce through clots of mud there are crusts
of ice on duckboards which creak and strain
underfoot as i breathe - steam becoming
shards - and light my morning pipe  strange
what a comfort fire can be: the hand-cupped
flare of a struck match the warm red
grizzle of lighted tobacco fraying to white
like a lit fuse  the clay stem feels snug"
https://farm1.staticflickr.com/39/101035549_dbba3dc2d2.jpg,"let us walk in the white snow
in a soundless space
with footsteps quiet and slow
at a tranquil pace
under veils of white lace
i shall go shod in silk
and you in wool
white as a white cow's milk
more beautiful
than the breast of a gull"
https://farm2.staticflickr.com/1135/1010498553_a2e6b223a4.jpg,"i am neither the one nor the two
you are either the three or a single you
rather not say four if five
runs beside and needs to hide
leave behind six
if you're planning no hell
seven is so much better even only to tell
eight is best if tired
'cause it opens infinity
nine was and is and will be"
https://farm8.staticflickr.com/7439/10105152063_5390c953ff.jpg,"now i hardly felt as if a shell could hurt
my pocket-watch would deflect it
or this notebook would snatch a sniper's
bullet just before it struck my heart
larks would interpose a stray chaffinch
or partridge would find the feathers
on its head were numbered and i would walk
between strafings like a moth flies
through the rain on a moonless night
i hardly felt  it left me untouched"
https://farm4.staticflickr.com/3768/10107212006_09f962df4c.jpg,"at night i open the window
and ask the moon to come
and press its face against mine
breathe into me
close the language-door
and open the love-window
the moon won't use the door
only the window"
https://farm3.staticflickr.com/2868/10115217125_9d4ff9b512.jpg,"enemy plane like pale moth
beautiful among shrapnel bursts
dazed by death's incandescence
notes taken at a distance
painterly smears of war's
aesthetic: mime-show to songs
of larks  my mind drifts
through wide skies to dawn-lit
downs and cloud-inversions
chalk paths illumined under"
https://farm3.staticflickr.com/2855/10125788146_ae54699056.jpg,"goat thinks his boat is safely moored
he doesn't see duck jump on board
soon sheep and frog are all at sea
with their map and thermos of tea
who knows what dangers are afloat
when duck is captain of the boat"
https://farm2.staticflickr.com/1196/1016205942_0290285f1d.jpg,"sitting silently
knowing solitude
daytime surrenders
evening comes
and the tide"
https://farm1.staticflickr.com/31/101642576_b30aeb57fb.jpg,"the king beneath the mountains
the king of carven stone
the lord of silver fountains
shall come into his own
his crown shall be upholden
his harp shall be restrung
his halls shall echo golden
to songs of yore re-sung
the woods shall wave on mountains
and grass beneath the sun"
https://farm2.staticflickr.com/1265/1017333854_fa693605ff.jpg,"it is the evening of the day
i sit and watch the children play
smiling faces i can see
but not for me
i sit and watch
as tears go by"
https://farm2.staticflickr.com/1038/1018248938_2025530659.jpg,"to many have lived
as we live
for our lives to be
proof of our living
too many have died
as we die
for their deaths to be
proof of our dying"
https://farm2.staticflickr.com/1065/1018610021_01a688842a.jpg,"i don't want to waddle like mother
or quack like my silly old dad
i want to be utterly other
and frightfully modern and mad"
https://farm6.staticflickr.com/5473/10198655253_9551b99481.jpg,"i am of the ebbing water
of the leaves which tremble
nudged by the sound of wind
which flies by in haste
i am of the evening
which cannot fall asleep
it stubbornly stares
with the hungry eyes of stars
the night -through blueskied veins
in every strand of a body's tissue"
https://farm1.staticflickr.com/38/102081849_501e063bce.jpg,"if it be your will
that i speak no more
and my voice be still
as it was before
i will speak no more
i shall abide until
i am spoken for
if it be your will
if it be your will
that a voice be true"
https://farm9.staticflickr.com/8115/10216253096_7de47b8d31.jpg,"how do geese know when to fly to the sun
who tells them the seasons
how do we humans know when it is time to move on
as with the migrant birds
so surely with us
there is a voice within if only we would listen to it
that tells us certainly when to go forth into the unknown"
https://farm8.staticflickr.com/7325/10220661843_9b7b53789f.jpg,"may the wrist turn in the wind like a wing
the severed foot tread home ground
the punctured ear hear the thrum of sunbirds
the molten eye see stars in the dark
the faltering lungs quicken windmills
the maimed hand scatter seeds and grain
the heart flood underground springs
pound maize recognize named cattle
and may the unfixable broken bone
loosened from its hinges"
https://farm1.staticflickr.com/38/102307493_f31783a068.jpg,"the leaves were long the grass was green
the hemlock-umbels tall and fair
and in the glade a light was seen
of stars in shadow shimmering
tinuviel was dancing there
to music of a pipe unseen
and light of stars was in her hair
and in her raiment glimmering
there beren came from mountains cold
and lost he wandered under leaves"
https://farm3.staticflickr.com/2816/10232873245_3c9075c9de.jpg,"the moon's a gong hung in the wild
whose song the fays hold dear
of course you do not hear it child
it takes a fairy ear
the full moon is a splendid gong
that beats as night grows still
it sounds above the evening song
of dove or whippoorwill"
https://farm4.staticflickr.com/3803/10256495095_985e3c2c55.jpg,"there is a whole earth of solitude
and only one small lump of your smile
there is a whole sea of solitude
your tenderness above it like a lost bird
there is a whole heaven of solitude
and only one angel in it
with wings as weightless as your words"
https://farm1.staticflickr.com/28/102592101_65009efe7a.jpg,"will the day's journey take the whole long day
from morn to night my friend
but is there for the night a resting-place
a roof for when the slow dark hours begin
may not the darkness hide it from my face
you cannot miss that inn
shall i meet other wayfarers at night
those who have gone before
then must i knock or call when just in sight
they will not keep you waiting at that door"
https://farm1.staticflickr.com/6/10269855_f80d88a50a.jpg,"take a courageous step
raise your trunk steadily
balance your six senses
amp attain full enthrallment"
https://farm2.staticflickr.com/1095/1028486062_f248fc49f8.jpg,"last night she came to me my dead love came in
so softly she came her feet made no din
and she laid her hand on me and this she did say
it will not be long now 'til our wedding day"
https://farm2.staticflickr.com/1357/1028823536_17fd330796.jpg,"softly wordlessly
shadow and light coalesce
emergent being"
https://farm1.staticflickr.com/6/10294398_ef38eaba90.jpg,"the leaves are falling falling as if from far up
as if orchards were dying high in space
each leaf falls as if it were motioning no
and tonight the heavy earth is falling
away from all other stars in the loneliness
we're all falling this hand here is falling
and look at the other one it's in them all
and yet there is someone whose hands
infinitely calm holding up all this falling"
https://farm8.staticflickr.com/7384/10297987046_848bedbaf8.jpg,"maybe
if i listen closely
to the rocks next time
i'll hear something
if not a word
perhaps
the faint beginning
of a
syllable"
https://farm1.staticflickr.com/41/103010790_e928ab644e.jpg,"the vast and solemn company of clouds
around the sun's death lit incarnadined
cool into ashy wan as night enshrouds
the level pasture creeping up behind"
https://farm3.staticflickr.com/2826/10309658865_abdc6af904.jpg,"silence of the dawn
sailing in sun speckled sea
gliding into port"
https://farm1.staticflickr.com/43/103113280_be5bc95438.jpg,"halfway up the stairs
isn't up
and isn't down
it isn't in the nursery
it isn't in the town
and all sorts of funny thoughts
run round my head
it isn't really anywhere
it's somewhere else
instead"
https://farm4.staticflickr.com/3787/10320811806_04fddf3814.jpg,"i cried before but not
i cannot cry anymore
tears are gone somewhere
just gone
red leaves like my blood"
https://farm8.staticflickr.com/7429/10335549733_11394ab350.jpg,"what will you tell us
the abandoned wives
o yellow nefertiti
you in the pharaohs's bed
you who bent docile
lorded to in embrace
and when he took his leave
with hollow steps
you would put tiny fists to mouth
and bite"
https://farm1.staticflickr.com/41/103363897_c356c88e19.jpg,"let me not to the marriage of true minds
admit impediments love is not love
which alters when it alteration finds
or bends with the remover to remove
o no it is an ever-fixed mark
that looks on tempests and is never shaken
it is the star to every wandering bark
whose worths unknown although his height be taken
loves not times fool though rosy lips and cheeks
within his bending sickles compass come"
https://farm8.staticflickr.com/7390/10341792754_1f593817f2.jpg,"the scent of life
or the smell of death
from newly turned furrows
when harvest is over"
https://farm2.staticflickr.com/1402/1034515580_e906292695.jpg,"a power of butterfly must be
the aptitude to fly
meadows of majesty concedes
and easy sweeps of sky"
https://farm6.staticflickr.com/5473/10346651246_9998a41558.jpg,"i broke off a branch from love
buried the dead in the earth
now look
my garden has blossomed
it is not possible to kill love
if you bury her in the earth
she grows back
if you throw her in the air
she leafs with wings
if into the water"
https://farm2.staticflickr.com/1184/1034694179_c0aa62baee.jpg,"the flower must not blame the bee
that seeketh his felicity
too often at her door
but teach the footman from vevay
mistress is not at home  to say
to people  any more"
https://farm1.staticflickr.com/39/103604647_a19904a5da.jpg,"cold under palm and fingers
the clay whirls moist on the wheel
then soars to form
mastered into life
by the potter's pressuring love
tender responsive
primordial beauty softly shining
reserved intact sufficient
then robed in magic dust
it incandesces in the long embrace"
https://farm1.staticflickr.com/8/10373597_11a43f5402.jpg,"one can enjoy a wood fire worthily
only when he warms his thoughts by it
as well as his hands and feet"
https://farm1.staticflickr.com/8/10380931_eda909a0c6.jpg,"and since you know you cannot see yourself
so well as by reflection i your glass
will modestly discover to yourself
that of yourself which you yet know not of"
https://farm2.staticflickr.com/1162/1038994887_aaaf552197.jpg,"study nature love nature
stay close to nature
it will never fail you"
https://farm1.staticflickr.com/5/10403393_434602818d.jpg,"once i thought the land i had loved and known
lay curled in my inmost self musing alone
in the quiet room i unfolded the folded sea
unlocked the forest and the lonely tree
hill and mountain valley beach and stone
all these i said are here and exist in me
but now i know it is i who exist in the land
my inmost self is blown like a grain of sand
along the windy beach and is only free
to wander among the mountains enter the tree"
https://farm1.staticflickr.com/40/104100556_d71963de47.jpg,"you may wear your virtues as a crown
as you walk through life serenely
and grace your simple rustic gown
with a beauty more than queenly
though only one for you shall care
one only speak your praises
and you never wear in your shining hair
a richer flower than daisies"
https://farm3.staticflickr.com/2835/10412151774_b205f9f3fa.jpg,"look at this field my son
deserted empty place
where the dead silence feeds on lost whispers
there was a kingdom here
a city full of life
songs of its praise were being sung by the mountains
oh listen to them now
people felt strong and powerful
proud of their wealth
all of them believed they were kings of the whole world"
https://farm6.staticflickr.com/5481/10416264074_06305b702b.jpg,"i am in that time
between things
between joy and fear
between sleep and fervor
between trembling and silence
that place where reason
sings a manic song
lulling me with lies about
tomorrow
casting dreams over me"
https://farm1.staticflickr.com/36/104304435_3ae34ac8f2.jpg,"and i'll be your light
i'm shining in the darkest night
i'll be the song that moves you when all hope is gone
gives you strength to carry on
burnin so bright
i'll be your light"
https://farm1.staticflickr.com/40/104334605_ef8995fd7e.jpg,"when the red bird spread his sable wing
and showed his side of flame
when the rosebud ripened to the rose
in both i read thy name"
https://farm8.staticflickr.com/7459/10437520873_22d55de1ea.jpg,"every move you make
every vow you break
every smile you fake
every claim you stake
i'll be watching you"
https://farm1.staticflickr.com/35/104466925_93d2a5b240.jpg,"to see a world in a grain of sand
and a heaven in a wild flower
hold infinity in the palm of your hand
an eternity in an hour"
https://farm6.staticflickr.com/5499/10454037453_a35a8b88ed.jpg,"i lay there
blabbering
like a worn out merry-go-round
just not so merry
behind me
the tactful silence
of the therapist
grew
to the thunder
of being"
https://farm1.staticflickr.com/6/10454271_17a3d22707.jpg,"on winter afternoons
that oppresses like the weight
of cathedral tunes
heavenly hurt it gives us
we can find no scar
but internal difference
where the meanings are
none may teach it anything
'tis the seal despair
an imperial affliction"
https://farm2.staticflickr.com/1256/1046173772_f415bc798b.jpg,"wont you play a simple melody
like my mother sang to me
one with good old fashioned harmony
play a simple melody"
https://farm2.staticflickr.com/1120/1046569334_50b90c012f.jpg,"there is a moment a chip in time
when leaving home is the lesser crime
when your eyes are blind with tears
but your heart can see
another life another galaxy"
https://farm8.staticflickr.com/7302/10468902856_4d10b8a5d4.jpg,"it's all about forgiveness
it's all about darkness
what do you wanna do
what would you do
it's all about what you've seen
it's all about what you've done
what have you gotten
what have you given
you've seen what you want to see
you've done what you want to do"
https://farm2.staticflickr.com/1287/1050415403_d3bd929d19.jpg,"one sparrow is worth a thousand gulls
when it sings the gull sits on chimney-tops
he mocks the guinea challenges
the crow inciting various modes
the sparrow requites one without intent"
https://farm2.staticflickr.com/1020/1050615351_2535a38a10.jpg,"i remember you as you were in the last autumn
you were the grey beret and the still heart
in your eyes the flames of the twilight fought on
and the leaves fell in the water of your soul
clasping my arms like a climbing plant
the leaves garnered your voice that was slow and at peace
bonfire of awe in which my thirst was burning
sweet blue hyacinth twisted over my soul
i feel your eyes travelling and the autumn is far off
grey beret voice of a bird heart like a house"
https://farm6.staticflickr.com/5479/10518138556_764de87532.jpg,"give me my scallop shell of quiet
my staff of faith to walk upon
my scrip of joy immortal diet
my bottle of salvation
my gown of glory hopes true gage
and thus ill take my pilgrimage"
https://farm1.staticflickr.com/41/105234699_315e4853f5.jpg,"yes sing the song of the orange-tree
with its leaves of velvet green
with its luscious fruit of sunset hue
the fairest that ever were seen
the grape may have its bacchanal verse
to praise the fig we are free
but homage i pay to the queen of all
the glorious orange-tree"
https://farm1.staticflickr.com/42/105242357_c3aaaadff5.jpg,"there is a flower a little flower
with silver crest and golden eye
that welcomes every changing hour
and weathers every sky"
https://farm8.staticflickr.com/7322/10532891804_2e6a66c918.jpg,"chilli wheel of fire
that red hot cajun cuisine
can you take the heat
fiery capsicums
those red hot chilli peppers
pack a powerful punch
better be prepared
when you eat chilli peppers
water close at hand"
https://farm4.staticflickr.com/3792/10533638033_7592e0e20e.jpg,"i peer out through the rain-dashed window
upon a dark december day
the gathering gloom my view does hinder
all is indistinct and grey
no firmament just threatening cloud
above the doleful dripping trees
that loom behind a misty shroud
this dour scene breeds great unease
receding landscape distant pale
a colourless collage cold"
https://farm6.staticflickr.com/5543/10543527425_0ae1fbf561.jpg,"o wild west wind
thou breath of autumn's being
thou from whose unseen presence the leaves dead
are driven
like ghosts from an enchanter fleeing
yellow and black and pale and hectic red
pestilence-stricken multitudes: o thou
who chariotest to their dark wintry bed
each like a corpse within its grave
until thine azure sister of the spring shall blow"
https://farm8.staticflickr.com/7347/10544080235_f6421fe90c.jpg,"the falling leaves
drift by my window
the falling leaves of red and gold
i see your lips
the summer kisses
the sunburned hands i used to hold
since you went away
the days grow long
and soon i'll hear old winter song
but i miss you most of all my darling"
https://farm8.staticflickr.com/7359/10544391433_40f42e3af8.jpg,"what have the autumn leaves to tell
to the red leafed trees as they sweep along
and vibrate to the rising swell
their music makes in mournful song
they sing the dirge of youthful days
whose tints were bright as the leaves they bear
the saddened heart responsive prays
for another taste of the joys that were
they tell the tale of promise broke
of spring-time gone of summer fled"
https://farm1.staticflickr.com/8/10545881_ad9c804ba2.jpg,"children have neither past nor future
they enjoy the present
which very few of us do"
https://farm1.staticflickr.com/6/10546181_27bdfd74ee.jpg,"people are like stained-glass windows
they sparkle and shine when the sun is out
but when the darkness sets in
their true beauty is revealed only if there is a light from within"
https://farm1.staticflickr.com/36/105615035_2c364dedc2.jpg,"when i had no wings to fly you flew to me you flew to me
in the secret space of dreams where i dreaming lay amazed
when the secrets all are told and the petals all unfold
when there was no dream of mine you dreamed of me"
https://farm2.staticflickr.com/1083/1058003787_b606fb8a30.jpg,"when i leave
i want to leave
like the sun
sailing on the horizon
when day is done
flung out in ardent array
setting in
short silent celebration
last light best
streaked and gloried"
https://farm4.staticflickr.com/3710/10617823915_93c3ca816c.jpg,"we stood by a pond that winter day
and the sun was white as though chidden of god
and a few leaves lay on the starving sod
 they had fallen from an ash and were gray
your eyes on me were as eyes that rove
over tedious riddles of years ago
and some words played between us to and fro
on which lost the more by our love
the smile on your mouth was the deadest thing
alive enough to have strength to die"
https://farm2.staticflickr.com/1108/1062677231_8f3d9de327.jpg,"it is not so much for its beauty that the forest makes a claim upon men's hearts
as for that subtle something
that quality of air that emanation from old trees
that so wonderfully changes and renews a weary spirit"
https://farm8.staticflickr.com/7371/10634351915_b365073da4.jpg,"a tree says: a kernel is hidden in me a spark a thought
i am life from eternal life
the attempt and the risk that the eternal mother took with me is unique
unique the form and veins of my skin
unique the smallest play of leaves in my branches and the smallest scar on my bark
i was made to form and reveal the eternal in my smallest special detail"
https://farm1.staticflickr.com/49/106417570_19421fb8b8.jpg,"place me in your eyes and close
let me in your eyes live
i fear though compelled do not blink
protect from falling your captive
and tears though sad do not shed
lest i drown in the flood of eyelids
i lament time passed blind
alas it slipped by with you far
the sword of your eyes the blade shines
in your eyes the charm of your charm"
https://farm1.staticflickr.com/8/10655144_387f2b7dfe.jpg,"not least t is ever my delight
to drink the early morning light
to take the air upon my tongue
and taste it while the day is young"
https://farm4.staticflickr.com/3701/10670116763_0d87b496b1.jpg,"dreams have delicate
beautiful butterfly wings
dreams i call by name
finding their way
flying into my
dream catcher's net
will not be trapped
like in a spider's web
they'r sifting through
finding their way"
https://farm2.staticflickr.com/1030/1067196060_27a2b6f0bd.jpg,"draw if thou canst the mystic line
severing rightly his from thine
which is human which divine"
https://farm1.staticflickr.com/47/106753472_c8b2d90b01.jpg,"the day is bright
yet i stand and stare
deep into the mirror
looking for what is lost
a hint some indication
that you are still there
i reach out my hand
and the surface ripples
casting reflections
of past lives"
https://farm1.staticflickr.com/8/10722101_9b80b13595.jpg,"your love is like a river
peaceful and deep
your soul is like a secret
that i could never keep
when i look into your eyes
i know that its true
god must of spent
a little more time
on you"
https://farm6.staticflickr.com/5487/10724340824_4ff8021faa.jpg,"in a cupboard in my classroom
there was a globe
below it i placed
a pencil sharpener
in the shape of a globe
and that's how i remember
my worlds when i see
the starry shavings
in the sky"
https://farm1.staticflickr.com/44/107287578_8e28ae116f.jpg,"on the blue plains in wintry days
the stately birds move in the dance
keen eyes have they and quaint old ways
on the blue plains in wintry days
the winds their unseen piper plays
they strut salute retreat advance
on the blue plains in wintry days
these stately birds move in the dance"
https://farm1.staticflickr.com/34/107294787_c46edd6b30.jpg,"she tells her love while half asleep
in the dark hours
with half-words whispered low
as earth stirs in her winter sleep
and put out grass and flowers
despite the snow
despite the falling snow"
https://farm2.staticflickr.com/1183/1073496226_5abe71d343.jpg,"for it is life the very life of life
in its brief course lie all the
verities and realities of your existence
the bliss of growth
the glory of action
the splendor of beauty
for yesterday is but a dream
and to-morrow is only a vision
but to-day well lived makes
every yesterday a dream of happiness"
https://farm2.staticflickr.com/1047/1073693834_b7e693f2ac.jpg,"the art of losing isnt hard to master
so many things seem filled with the intent
to be lost that their loss is no disaster
lose something every day accept the fluster
of lost door keys the hour badly spent
the art of losing isnt hard to master
then practice losing farther losing faster
places and names and where it was you meant
to travel none of these will bring disaster
i lost my mothers watch and look my last or"
https://farm4.staticflickr.com/3818/10751941333_187845b525.jpg,"sometimes a story has no end
sometimes i think that we could just be friends 'cause i'm a wandering man he said to me
and what about our future plans
does this thing we have even make sense
when i got the whole world in front of me"
https://farm2.staticflickr.com/1026/1077827906_7367045981.jpg,"if the river was whiskey and i was a divin' duck
i would dive down to the bottom
don't think i'd ever come back up"
https://farm1.staticflickr.com/1/1079714_1fcc7e656f.jpg,"you fill up my senses
like a night in a forest
like the mountains in springtime
like a walk in the rain
like a storm in the desert
you fill up my senses
come fill me again"
https://farm1.staticflickr.com/43/108076055_aed608a418.jpg,"i do not love you as if you were salt-rose or topaz
or the arrow of carnations the fire shoots off
i love you as certain dark things are to be loved
in secret between the shadow and the soul
i love you as the plant that never blooms
but carries in itself the light of hidden flowers
thanks to your love a certain solid fragrance
risen from the earth lives darkly in my body
i love you without knowing how or when or from where
i love you straightforwardly without complexities or pride"
https://farm2.staticflickr.com/1351/1082007816_257cee0974.jpg,"light gives of itself freely
filling all available space
it does not seek anything in return
it asks not whether you are friend or foe
it gives of itself and is therefore not diminished"
https://farm2.staticflickr.com/1264/1082199794_50f4aca6d1.jpg,"or waterlily taken in pool below the waterfall
rapaciously we gathered flowery spoils
from land and water lilies of each hue
golden and white that float upon the waves
and court the wind"
https://farm3.staticflickr.com/2880/10823404256_25bd55b2f7.jpg,"if i can stop
one heart from breaking
i shall not live in vain
if i can ease one life the aching
or cool one pain
or help one fainting robin
unto his nest again
i shall not live in vain"
https://farm3.staticflickr.com/2829/10844933075_ca6bdbd91a.jpg,"hands - ten fingers disabled
abandoned absolutely
useless to anyone
blind"
https://farm1.staticflickr.com/41/108502464_d32977c430.jpg,"i made the rising moon go back
behind the shouldering hill
i raced along the eastern track
till time itself stood still
the stars swarmed on behind the trees
but i sped fast as they
i could have made the sun arise
and night turn back to day
and light and movement sky and road
and life and time were one"
https://farm4.staticflickr.com/3755/10855920804_395f1b4ddc.jpg,"people
are like
stained glass windows
they
sparkle and shine
when the sun is out
but when the darkness sets in
their true beauty is revealed
only
if their is light"
https://farm1.staticflickr.com/8/10862544_3089e8a669.jpg,"the beauteous pansies rise
in purple gold and blue
with tints of rainbow hue
mocking the sunset skies"
https://farm3.staticflickr.com/2855/10878833165_b2e4861406.jpg,"give me what you have on you
neither keys nor money
make it something temporary
the hastily scribbled phone number
the dry-cleaned piece of paper in your coat pocket
the button about to fall off
the words you just held back from saying
your strength too much to open a door
all the things you no longer need
give me the rustle of your cotton"
https://farm4.staticflickr.com/3746/10894525155_f2bf95c473.jpg,"to err is to be human
to forgive is deemed divine
but sometimes its not as easy as it sounds
way down the hurting line
for if your heart gets broken
and you've been told so many lies
your spirit dies a thousand deaths
and all compassion flies
so don't let others taint you
let go of all the hate"
https://farm6.staticflickr.com/5533/10916390954_c787f2a467.jpg,"how the mind clings to the road it knows
rushing through crossroads sticking
like lint to the familiar"
https://farm6.staticflickr.com/5514/10916928125_441f726a84.jpg,"waking up this morning i smile
twenty-four brand new hours are before me
i vow to live fully in each moment
and to look at all beings with eyes of compassion"
https://farm2.staticflickr.com/1423/1095856929_225e78832c.jpg,"each pond with its blazing lilies
is a prayer heard and answered
lavishly
every morning
whether or not
you have ever dared to be happy
whether or not
you have ever dared to pray"
https://farm2.staticflickr.com/1181/1095946965_c489b5e3d5.jpg,"to sea to sea the calm is o'er
the wanton water leaps in sport
and rattles down the pebbly shore
the dolphin wheels the sea-cows snort
and unseen mermaids' pearly song
comes bubbling up the weeds among
fling broad the sail dip deep the oar
to sea to sea the calm is o'er
to sea to sea our wide-winged bark
shall billowy cleave its sunny way"
https://farm2.staticflickr.com/1230/1097339892_6aa70bd014.jpg,"see how nature - trees flowers grass - grows in silence
see the stars
the moon and the sun how they move in silence
we need silence to be
able to touch souls"
https://farm2.staticflickr.com/1236/1097393082_446097c7b2.jpg,"my eyes already touch the sunny hill
going far ahead of the road i have begun
so we are grasped by what we cannot grasp
it has inner light even from a distance
and charges us even if we do not reach it
into something else which hardly sensing it
we already are a gesture waves us on
answering our own wave
but what we feel is the wind in our faces"
https://farm6.staticflickr.com/5550/10975047624_87e3276c83.jpg,"gods teeth will
this be a pretty angel
hold the ladder steady mind
while i whack its wings
ive bashed his halo off already
see theres no harm will befall us lad
nothing here to worry us no need for you
to lose sleep over it
churchll look better without it
better still for a splash of white-wash"
https://farm2.staticflickr.com/1103/1098573889_db4a399793.jpg,"dont say dont say there is no water
to solace the dryness at our hearts
i have seen
the fountain springing out of the rock wall
and you drinking there"
https://farm2.staticflickr.com/1266/1099210400_e9aef0aa5e.jpg,"full many a glorious morning have i seen
flatter the mountain-tops with sovereign eye
kissing with golden face the meadows green
gilding pale streams with heavenly alchemy
anon permit the basest clouds to ride
with ugly rack on his celestial face
and from the forlorn world his visage hide
stealing unseen to west with this disgrace
even so my sun one early morn did shine
with all triumphant splendor on my brow"
https://farm4.staticflickr.com/3675/11009494133_9c9bbebe63.jpg,"good men the last wave by
crying how bright
their frail deeds might have danced in a green bay
rage rage against the dying of the light"
https://farm1.staticflickr.com/39/110102951_913885ce4d.jpg,"whisper to the wind let my words travel far
let my thoughts be carried where ever you are
if possible make it so that your mind relates
for actions dont reveal how mine hesitates
experiences have created a psychological fog
losing me at times is my inner monolog
making one wonder about that desire
that warms the being or burns them like fire
so let the wind take hold and carry my whisper
bear it a life so into your ears it may enter"
https://farm1.staticflickr.com/39/110140654_cbe37d37fc.jpg,"look not thou on beauty's charming
sit thou still when kings are arming
taste not when the wine-cup glistens
speak not when the people listens
stop thine ear against the singer
from the red gold keep thy finger
vacant heart and hand and eye
easy live and quiet die"
https://farm8.staticflickr.com/7412/11016156914_26b4b3ef64.jpg,"trees reaching high
leaves the colours of rich gold
shadows of small men"
https://farm2.staticflickr.com/1177/1104438602_41a687b3e3.jpg,"well now
if little by little you stop loving me
i shall stop loving you little by little
if suddenly
you forget me
do not look for me
for i shall already have forgotten you
if you think it long and mad
the wind of banners
that passes through my life"
https://farm6.staticflickr.com/5534/11057133796_3e634846b0.jpg,"with fingernails dug into words
i say: i so love you
o sorb
red from my blood
o wormwood
blanched from my pain
and o forest forest dark
impassable like death"
https://farm1.staticflickr.com/45/110576961_56fdf0b52f.jpg,"i embrace emerging experience
i participate in discovery
i am a butterfly
i am not a butterfly collector
i want the experience of the butterfly"
https://farm2.staticflickr.com/1295/1105862094_79e44cab67.jpg,"some things that fly there be
birds hours the bumble-bee
of these no elegy"
https://farm1.staticflickr.com/53/110704858_0bf011ac64.jpg,"i must go down to the seas again
to the lonely sea and the sky
and all i ask is a windy day with the white clouds flying
and the flung spray and the blown spume
and the sea-gulls crying
i must go down to the seas again
to the vagrant gypsy life
to the gull's way and the whale's way
where the wind's like a whetted knife"
https://farm6.staticflickr.com/5472/11075901565_b54b8d5743.jpg,"like a sea-beast crawled forth
that on a shelf
of rock or sand reposeth
there to sun itself"
https://farm1.staticflickr.com/46/110769898_ee042cf2eb.jpg,"fearing my past is exposed
to the moon
i keep looking down
this evening"
https://farm1.staticflickr.com/54/110782987_bfa00c3300.jpg,"winds wanders and dews drip earthward
rains fall suns rise and set
earth whirls and all but to prosper
a poor little violet"
https://farm1.staticflickr.com/53/110784585_d5aa38b0c5.jpg,"if i were yonder orange-tree
and thou the blossom blooming there
i would not yield a breath of thee
to scent the most imploring air"
https://farm1.staticflickr.com/48/110786187_692effc7ac.jpg,"dew-drops are the gems of morning
but the tears of mournful eve"
